00.000,-01.58,-02.53,-02.32,70.516,76.519,80.159,82.350,83.675,84.477,84.962,85.256,85.434,85.542
00.000,-01.58,-02.53,-03.09,69.443,75.445,79.084,81.275,82.600,83.402,83.888,84.182,84.359,84.467
00.000,-01.58,-02.53,-03.11,68.235,74.242,77.880,80.072,81.397,82.199,82.685,82.979,83.156,83.264
00.000,-01.58,-02.53,-03.11,66.488,73.077,76.715,78.906,80.232,81.034,81.519,81.813,81.991,82.098
00.000,-01.58,-02.53,-03.11,65.398,71.946,75.582,77.774,79.100,79.902,80.387,80.681,80.859,80.967
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-25.99,54.271,70.678,80.598,86.591,90.217,92.411,93.738,94.541,95.027,95.321,95.499,95.606
00.000,-10.26,52.584,69.239,79.260,85.253,88.879,91.073,92.400,93.203,93.689,93.983,94.161,94.268
00.000,-08.03,48.040,66.976,77.931,83.924,87.550,89.743,91.071,91.873,92.359,92.653,92.831,92.939
00.000,-07.42,48.926,67.024,77.592,83.585,87.211,89.405,90.732,91.535,92.021,92.315,92.493,92.600
00.000,-01.78,45.778,65.830,76.415,82.408,86.037,88.230,89.557,90.360,90.845,91.139,91.317,91.424
00.000,-01.71,46.681,64.639,75.218,81.213,84.862,87.051,88.376,89.177,89.662,89.956,90.134,90.242
00.000,-01.69,45.294,63.470,74.032,80.041,83.707,85.893,87.215,88.015,88.499,88.794,88.971,89.078
00.000,-01.60,40.920,62.314,72.858,78.889,82.570,84.752,86.073,86.871,87.355,87.649,87.826,87.933
00.000,-01.62,09.841,61.171,71.677,77.737,81.448,83.627,84.946,85.744,86.226,86.520,86.697,86.804
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-03.11,66.962,73.026,76.664,78.855,80.181,80.983,81.468,81.762,81.940,82.048
00.000,-01.58,-02.53,-03.11,65.478,72.005,75.642,77.833,79.159,79.961,80.447,80.741,80.918,81.027
00.000,-01.58,-02.53,-03.11,64.468,71.007,74.644,76.836,78.161,78.964,79.449,79.743,79.921,80.035
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-27.25,45.429,70.087,79.281,84.817,88.122,90.121,91.330,92.062,92.504,92.772,92.934,93.032
00.000,-21.81,45.142,67.954,77.477,83.630,86.944,88.947,90.159,90.892,91.336,91.604,91.767,91.865
00.000,-10.62,45.400,65.021,76.791,82.374,85.743,87.771,88.998,89.740,90.189,90.460,90.625,90.724
00.000,-11.05,43.403,65.627,76.311,82.145,85.870,88.044,89.359,90.155,90.636,90.929,91.105,91.212
00.000,-02.71,44.102,64.628,75.214,81.193,84.901,87.063,88.372,89.164,89.642,89.941,90.119,90.226
00.000,-01.88,45.203,63.471,74.043,80.050,83.887,86.042,87.346,88.134,88.611,88.907,89.084,89.191
00.000,-02.53,43.623,62.318,72.881,79.016,82.859,85.009,86.309,87.096,87.572,87.866,88.042,88.148
00.000,-01.71,37.577,61.180,71.735,77.982,81.823,83.970,85.269,86.054,86.530,86.823,86.998,87.104
00.000,-01.75,12.592,60.057,70.675,76.755,80.786,82.931,84.229,85.014,85.489,85.781,85.956,86.062
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-03.11,57.600,71.841,75.478,77.670,78.996,79.803,80.290,80.585,80.763,80.871
00.000,-01.58,-02.53,-03.11,57.437,70.945,74.582,76.773,78.105,78.949,79.451,79.755,79.939,80.051
00.000,-01.58,-02.53,-03.11,57.176,70.066,73.703,75.894,77.279,78.140,78.929,79.309,79.539,79.678
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-27.23,57.693,72.790,81.945,87.405,90.708,92.706,93.915,94.647,95.089,95.357,95.519,95.617
00.000,-21.72,54.447,70.466,80.596,86.063,89.371,91.372,92.582,93.314,93.758,94.026,94.188,94.286
00.000,-21.08,44.019,68.169,79.174,84.654,87.987,90.000,91.217,91.954,92.399,92.669,92.832,92.931
00.000,-19.06,41.240,64.721,77.913,83.430,86.803,88.832,90.060,90.803,91.253,91.525,91.689,91.789
00.000,-04.98,42.650,63.472,74.310,82.136,85.542,87.585,88.821,89.569,90.021,90.296,90.462,90.562
00.000,-09.62,41.300,62.319,72.909,80.743,84.235,86.290,87.533,88.285,88.740,89.017,89.183,89.284
00.000,-08.63,17.242,61.180,71.740,79.027,83.107,85.180,86.434,87.192,87.651,87.931,88.099,88.201
00.000,-01.98,14.833,60.058,70.622,78.010,82.010,84.098,85.361,86.124,86.586,86.868,87.038,87.140
00.000,-01.95,12.508,58.960,69.672,75.895,80.936,83.036,84.306,85.074,85.539,85.822,85.993,86.096
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-03.11,56.546,69.736,74.331,76.624,78.871,79.931,80.571,80.958,81.193,81.335
00.000,-01.58,-02.53,-03.11,56.384,69.593,73.622,76.747,78.546,79.610,80.252,80.640,80.876,81.018
00.000,-01.58,-02.53,-03.11,56.063,69.360,73.640,76.455,78.214,79.280,79.924,80.313,80.548,80.691
00.000,37.899,62.248,77.159,86.180,91.638,94.940,96.938,98.147,98.878,99.321,99.588,99.750,99.848
00.000,-09.29,62.245,77.158,86.180,91.638,94.940,96.938,98.147,98.878,99.321,99.588,99.750,99.848
00.000,-15.65,62.225,77.157,86.178,91.636,94.938,96.936,98.145,98.876,99.319,99.587,99.748,99.846
00.000,-18.00,60.567,75.550,84.585,90.044,93.347,95.345,96.554,97.285,97.728,97.995,98.157,98.255
00.000,-19.71,57.779,73.916,83.060,88.527,91.832,93.831,95.041,95.773,96.216,96.484,96.646,96.744
00.000,-19.91,37.359,72.262,81.591,87.068,90.400,92.412,93.629,94.365,94.811,95.080,95.243,95.342
00.000,-13.15,36.484,63.228,79.106,84.597,87.951,89.974,91.197,91.938,92.385,92.656,92.820,92.919
00.000,-11.23,37.555,61.229,75.361,82.287,85.660,87.692,88.922,89.666,90.116,90.388,90.553,90.652
00.000,-10.45,15.657,60.103,73.724,79.714,83.570,85.616,86.853,87.602,88.055,88.329,88.495,88.595
00.000,-08.12,14.110,59.950,73.844,80.099,83.662,85.804,87.096,87.878,88.351,88.637,88.810,88.914
00.000,-02.57,14.173,58.949,69.854,79.090,82.638,84.790,86.087,86.872,87.347,87.635,87.808,87.913
00.000,-02.01,12.358,57.971,68.706,78.031,81.611,83.764,85.063,85.849,86.324,86.611,86.785,86.891
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-03.11,61.656,70.806,75.473,78.247,79.992,81.051,81.691,82.078,82.313,82.455
00.000,-01.58,-02.53,-03.11,61.148,70.655,75.087,77.871,79.623,80.687,81.329,81.718,81.953,82.095
00.000,-01.58,-02.53,-03.11,60.645,70.380,74.699,77.488,79.245,80.311,80.955,81.344,81.579,81.722
00.000,37.124,62.245,77.158,86.180,91.638,94.940,96.938,98.147,98.878,99.321,99.588,99.750,99.848
00.000,29.961,62.216,77.157,86.178,91.636,94.939,96.937,98.145,98.877,99.319,99.587,99.749,99.847
00.000,-10.19,62.059,77.141,86.163,91.622,94.924,96.922,98.131,98.863,99.305,99.573,99.735,99.833
00.000,-18.39,60.515,75.803,84.827,90.293,93.598,95.597,96.807,97.538,97.981,98.249,98.411,98.509
00.000,-19.26,48.883,74.466,83.508,89.039,92.362,94.373,95.589,96.325,96.770,97.040,97.203,97.301
00.000,-19.03,45.854,73.137,82.304,87.860,91.409,93.519,94.794,95.566,96.033,96.315,96.486,96.589
00.000,-14.75,40.881,70.004,79.911,85.487,89.009,91.111,92.383,93.151,93.617,93.898,94.068,94.171
00.000,-15.26,34.000,67.100,77.489,83.222,86.726,88.824,90.093,90.860,91.324,91.605,91.775,91.878
00.000,-14.04,15.941,64.610,75.881,81.725,85.249,87.396,88.691,89.474,89.948,90.234,90.407,90.512
00.000,-13.19,13.899,63.439,75.526,81.448,84.976,87.130,88.428,89.213,89.688,89.976,90.149,90.255
00.000,-17.21,13.612,58.416,74.326,80.257,83.800,85.953,87.252,88.037,88.512,88.800,88.973,89.079
00.000,-24.55,12.163,57.949,73.090,79.047,82.632,84.786,86.085,86.870,87.345,87.633,87.807,87.913
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-03.11,62.813,71.890,76.600,79.386,81.132,82.191,82.831,83.217,83.452,83.595
00.000,-01.58,-02.53,-03.10,62.235,71.735,76.161,78.959,80.715,81.778,82.421,82.809,83.045,83.187
00.000,-01.58,-02.53,-03.05,61.665,71.407,75.720,78.523,80.282,81.349,81.993,82.382,82.618,82.760
00.000,34.208,62.213,77.157,86.178,91.636,94.938,96.936,98.145,98.876,99.319,99.587,99.748,99.846
00.000,09.153,61.951,77.141,86.163,91.622,94.924,96.922,98.131,98.863,99.305,99.573,99.735,99.833
00.000,07.610,60.613,77.000,86.023,91.490,94.794,96.794,98.003,98.735,99.178,99.446,99.608,99.706
00.000,-14.94,58.442,75.715,84.745,90.283,93.606,95.616,96.833,97.569,98.014,98.283,98.446,98.545
00.000,-11.84,48.986,74.554,83.641,89.765,93.257,95.369,96.646,97.419,97.886,98.168,98.339,98.443
00.000,-13.06,47.241,73.484,83.508,89.352,92.862,94.985,96.269,97.045,97.515,97.799,97.971,98.074
00.000,-12.99,43.408,71.213,81.159,86.987,90.498,92.619,93.902,94.677,95.147,95.430,95.602,95.706
00.000,-15.94,39.421,68.964,79.589,85.408,88.927,91.055,92.342,93.121,93.592,93.877,94.049,94.153
00.000,-16.40,15.174,68.184,78.130,83.979,87.505,89.658,90.956,91.741,92.215,92.502,92.676,92.781
00.000,-13.74,13.614,66.751,76.821,82.753,86.281,88.436,89.735,90.520,90.995,91.283,91.456,91.561
00.000,-17.31,13.218,64.823,75.504,81.436,84.966,87.124,88.425,89.211,89.687,89.975,90.149,90.254
00.000,-26.31,12.598,62.953,74.093,80.057,83.603,85.764,87.067,87.855,88.332,88.624,88.800,88.906
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,-01.56,63.993,72.988,77.749,80.545,82.293,83.352,83.991,84.377,84.612,84.754
00.000,-01.58,-02.53,-02.42,63.337,72.834,77.250,80.061,81.820,82.884,83.527,83.915,84.151,84.293
00.000,-01.58,-02.53,-02.99,62.691,72.441,76.747,79.564,81.327,82.393,83.038,83.427,83.663,83.805
00.000,18.885,60.767,75.718,84.879,90.338,93.640,95.638,96.847,97.578,98.021,98.289,98.451,98.548
00.000,05.232,59.550,74.570,84.856,90.323,93.627,95.626,96.836,97.568,98.011,98.278,98.440,98.538
00.000,04.525,48.325,75.593,84.748,90.286,93.609,95.619,96.836,97.572,98.017,98.286,98.449,98.548
00.000,03.925,49.182,75.706,84.804,90.988,94.480,96.592,97.869,98.642,99.109,99.392,99.563,99.666
00.000,03.396,49.204,75.598,85.201,91.048,94.558,96.681,97.965,98.742,99.212,99.496,99.668,99.772
00.000,-09.20,48.666,75.406,85.074,90.887,94.399,96.523,97.808,98.585,99.055,99.339,99.511,99.615
00.000,-03.03,45.751,73.853,83.534,89.348,92.860,94.985,96.269,97.046,97.516,97.801,97.972,98.076
00.000,-04.32,44.201,72.219,82.028,87.842,91.361,93.488,94.774,95.552,96.023,96.307,96.480,96.584
00.000,-15.29,40.450,70.682,80.545,86.388,89.916,92.073,93.371,94.157,94.632,94.919,95.093,95.198
00.000,-15.01,14.892,68.090,78.027,83.918,87.454,89.632,90.940,91.731,92.209,92.499,92.674,92.780
00.000,-18.00,13.080,65.123,75.660,81.604,85.150,87.342,88.657,89.452,89.933,90.226,90.402,90.509
00.000,-35.16,11.412,62.165,73.182,79.422,83.060,85.263,86.588,87.391,87.876,88.208,88.400,88.516
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,07.174,65.197,74.100,78.919,81.726,83.475,84.533,85.172,85.558,85.793,85.935
00.000,-01.58,-02.53,02.897,64.452,73.956,78.352,81.178,82.940,84.004,84.647,85.036,85.271,85.414
00.000,-01.58,-02.53,-02.35,63.719,73.479,77.780,80.611,82.376,83.443,84.088,84.477,84.713,84.855
00.000,09.455,59.286,74.288,83.597,89.064,92.369,94.368,95.578,96.310,96.752,97.020,97.182,97.280
00.000,08.582,57.644,73.058,83.585,89.120,92.443,94.453,95.670,96.406,96.851,97.120,97.283,97.382
00.000,07.859,47.988,72.064,83.653,89.808,93.299,95.411,96.689,97.461,97.929,98.211,98.382,98.486
00.000,08.678,49.162,75.650,85.220,91.066,94.577,96.700,97.984,98.761,99.231,99.515,99.686,99.790
00.000,05.154,49.150,75.621,85.264,91.074,94.587,96.711,97.996,98.773,99.243,99.528,99.699,99.803
00.000,06.411,48.831,75.620,85.247,91.056,94.569,96.693,97.978,98.755,99.225,99.509,99.681,99.785
00.000,17.421,46.726,74.240,83.911,89.724,93.240,95.367,96.653,97.431,97.902,98.186,98.358,98.462
00.000,-03.58,45.559,72.427,82.590,88.408,91.979,94.125,95.423,96.208,96.683,96.970,97.144,97.249
00.000,-18.77,44.099,70.763,81.117,87.195,90.794,93.199,94.598,95.445,95.958,96.268,96.455,96.569
00.000,-33.76,16.113,68.032,78.554,84.795,88.417,90.789,92.180,93.022,93.532,93.840,94.026,94.139
00.000,-35.95,11.756,60.789,76.100,82.511,86.151,88.498,89.885,90.724,91.232,91.551,91.742,91.857
00.000,-37.10,10.007,56.613,71.418,80.358,84.837,87.181,88.608,89.489,90.017,90.338,90.532,90.649
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,51.862,66.427,75.224,80.112,82.930,84.680,85.738,86.376,86.761,86.997,87.139
00.000,-01.58,-02.53,51.218,65.581,75.103,79.468,82.309,84.075,85.140,85.783,86.172,86.408,86.550
00.000,-01.59,-02.53,50.583,64.750,74.519,78.817,81.662,83.430,84.498,85.143,85.532,85.768,85.910
00.000,10.559,53.203,72.891,82.347,87.855,91.181,93.193,94.411,95.147,95.593,95.863,96.026,96.124
00.000,08.323,52.678,71.796,82.467,88.316,91.809,93.921,95.204,95.978,96.447,96.730,96.902,97.005
00.000,07.270,47.642,70.575,83.782,89.629,93.139,95.263,96.547,97.324,97.794,98.078,98.250,98.354
00.000,08.268,49.185,75.687,85.266,91.076,94.589,96.713,97.998,98.775,99.245,99.530,99.701,99.805
00.000,18.897,49.063,75.685,85.271,91.077,94.590,96.715,97.999,98.777,99.247,99.531,99.703,99.807
00.000,23.254,48.926,75.683,85.269,91.075,94.588,96.713,97.997,98.775,99.245,99.529,99.701,99.805
00.000,21.886,47.766,73.833,83.968,89.813,93.360,95.507,96.805,97.590,98.065,98.352,98.526,98.631
00.000,-15.65,46.721,68.260,82.807,88.677,92.750,95.069,96.472,97.321,97.834,98.145,98.333,98.447
00.000,-19.39,45.058,67.544,79.987,88.407,92.320,94.656,96.070,96.925,97.442,97.755,97.945,98.059
00.000,-32.75,39.291,65.601,78.091,86.049,89.951,92.291,93.702,94.556,95.072,95.385,95.574,95.689
00.000,-35.90,33.251,62.809,76.180,84.497,88.383,90.722,92.145,93.007,93.527,93.842,94.032,94.147
00.000,-37.10,31.924,58.494,74.003,83.200,87.081,89.425,90.857,91.744,92.275,92.596,92.790,92.907
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.58,-02.53,53.088,67.685,76.359,81.331,84.158,85.909,86.966,87.603,87.988,88.224,88.366
00.000,-01.59,-02.53,52.355,66.724,76.280,80.599,83.456,85.226,86.292,86.936,87.325,87.560,87.703
00.000,-01.61,-02.53,51.634,65.782,75.559,79.857,82.716,84.488,85.555,86.200,86.590,86.826,86.968
00.000,15.368,54.508,70.986,81.122,86.673,90.643,92.817,94.137,94.935,95.417,95.709,95.886,95.993
00.000,00.119,53.348,70.097,81.321,87.229,90.747,92.875,94.209,95.005,95.486,95.777,95.954,96.060
00.000,01.169,47.242,69.175,82.376,88.228,91.739,93.862,95.152,95.931,96.402,96.687,96.860,96.964
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,19.974,48.894,68.961,83.985,90.180,94.043,96.381,97.796,98.652,99.170,99.483,99.673,99.788
00.000,-01.93,48.789,68.944,83.985,90.133,94.023,96.361,97.776,98.632,99.150,99.464,99.653,99.768
00.000,-02.29,46.739,68.804,83.601,89.954,93.854,96.191,97.606,98.462,98.980,99.294,99.483,99.598
00.000,-25.88,34.544,67.295,81.931,88.416,92.312,94.650,96.065,96.921,97.439,97.752,97.942,98.057
00.000,-00.76,35.027,61.944,80.249,86.914,90.803,93.142,94.565,95.424,95.944,96.258,96.448,96.563
00.000,-03.81,34.063,60.388,78.232,85.470,89.355,91.700,93.134,94.025,94.556,94.878,95.073,95.190
00.000,-22.88,31.900,58.104,75.616,83.118,87.001,89.355,90.800,91.716,92.258,92.585,92.784,92.904
00.000,-22.32,-03.64,55.837,73.080,80.796,84.679,87.045,88.502,89.436,89.986,90.319,90.520,90.642
00.000,-15.86,-03.07,53.539,70.603,78.514,82.428,84.847,86.337,87.286,87.846,88.185,88.421,88.560
00.000,-01.81,-02.31,54.341,68.973,77.502,82.575,85.412,87.163,88.219,88.856,89.240,89.476,89.618
00.000,-01.63,-02.51,53.505,67.882,77.495,81.744,84.618,86.394,87.460,88.105,88.494,88.730,88.872
00.000,-01.61,-02.53,52.687,66.813,76.595,80.899,83.772,85.547,86.615,87.260,87.650,87.885,88.028
00.000,17.772,55.910,72.358,82.337,88.292,91.894,94.074,95.393,96.191,96.673,96.965,97.142,97.249
00.000,-02.04,54.673,71.258,82.309,88.264,91.867,94.046,95.365,96.163,96.646,96.938,97.114,97.221
00.000,-04.76,47.036,70.273,82.217,88.171,91.774,93.954,95.272,96.070,96.553,96.845,97.022,97.129
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,18.711,49.016,68.960,84.003,90.181,94.045,96.383,97.798,98.654,99.172,99.485,99.675,99.790
00.000,01.429,49.000,68.956,84.016,90.144,94.041,96.379,97.794,98.650,99.168,99.482,99.672,99.786
00.000,-00.99,47.877,68.889,83.971,90.115,94.007,96.346,97.761,98.618,99.136,99.449,99.639,99.754
00.000,-20.01,35.290,67.200,82.569,88.772,92.661,94.999,96.423,97.282,97.801,98.115,98.306,98.421
00.000,02.562,36.337,62.733,80.863,87.444,91.330,93.675,95.166,96.043,96.574,96.895,97.089,97.207
